LOAN_ID,ACT_PERIOD,CHANNEL,ORIG_RATE,ORIG_UPB,ORIG_TERM,ORIG_DATE,FIRST_PAY,OLTV,OCLTV,NUM_BO,DTI,CSCORE_B,CSCORE_C,FIRST_FLAG,PURPOSE,PROP,NO_UNITS,OCC_STAT,STATE,MSA,MI_PCT,MI_TYPE,HOMEREADY_PROGRAM_INDICATOR,RELOCATION_MORTGAGE_INDICATOR,PROPERTY_INSPECTION_WAIVER_INDICATOR,HIGH_BALANCE_LOAN_INDICATOR,PREPAID_FLAG,DEFAULT_FLAG
99135941,2020-02-01,R,3.75,300000.0,360,2020-02-01,2020-04-01,80,80,2,32.0,815.0,794.0,N,P,PU,1,P,GA,12060,0.0,0.0,N,N,A,N,1,0
99135947,2020-02-01,C,4.875,155000.0,360,2019-12-01,2020-02-01,75,75,2,44.0,727.0,737.0,N,C,SF,1,I,VA,47260,0.0,0.0,N,N,A,N,1,0
99135952,2020-02-01,R,4.625,25000.0,180,2019-12-01,2020-02-01,21,21,1,13.0,697.0,0.0,N,R,SF,1,P,OH,15940,0.0,0.0,N,N,A,N,0,0
99135954,2020-02-01,R,4.95,113000.0,360,2019-12-01,2020-02-01,75,75,1,23.0,645.0,0.0,N,P,SF,1,P,OH,17140,0.0,0.0,N,N,A,N,1,0
99135961,2020-02-01,C,3.625,184000.0,180,2020-02-01,2020-04-01,77,77,1,35.0,812.0,0.0,N,R,CO,1,P,VA,47900,0.0,0.0,N,N,W,N,0,0
99135962,2020-02-01,R,3.99,152000.0,180,2020-01-01,2020-03-01,80,80,1,19.0,632.0,0.0,N,R,SF,1,P,OH,18140,0.0,0.0,N,N,A,N,0,0
99135965,2020-02-01,R,4.25,24000.0,360,2020-01-01,2020-03-01,80,80,1,25.0,811.0,0.0,N,P,SF,1,I,MI,22420,0.0,0.0,N,N,A,N,0,0
99135983,2020-02-01,R,3.937,128000.0,360,2020-01-01,2020-03-01,86,86,1,44.0,782.0,0.0,N,R,SF,1,P,VA,40220,25.0,1.0,N,N,A,N,0,0
99135984,2020-02-01,R,3.625,145000.0,240,2020-01-01,2020-03-01,46,46,1,29.0,790.0,0.0,N,R,SF,1,P,MI,19820,0.0,0.0,N,N,A,N,1,0
99135997,2020-02-01,B,3.875,337000.0,360,2020-01-01,2020-03-01,80,80,2,23.0,818.0,818.0,N,R,PU,1,P,CO,19740,0.0,0.0,N,N,A,N,1,0
99136015,2020-02-01,C,3.625,407000.0,360,2019-12-01,2020-02-01,78,78,2,14.0,751.0,792.0,N,R,PU,1,P,CO,19740,0.0,0.0,N,N,W,N,1,0
99136026,2020-02-01,B,4.25,352000.0,360,2020-01-01,2020-04-01,75,75,1,43.0,707.0,0.0,N,C,SF,4,P,CO,17820,0.0,0.0,N,N,A,N,1,0
99136028,2020-02-01,C,3.75,330000.0,360,2020-02-01,2020-04-01,80,80,1,29.0,816.0,0.0,N,C,PU,1,P,GA,12060,0.0,0.0,N,N,A,N,0,0
99136032,2020-02-01,R,3.875,21000.0,180,2020-01-01,2020-03-01,80,80,1,44.0,777.0,0.0,N,P,SF,1,I,MI,40980,0.0,0.0,N,N,A,N,1,0
99136043,2020-02-01,C,3.75,446000.0,360,2019-12-01,2020-02-01,90,90,2,33.0,808.0,782.0,N,P,PU,1,S,VA,31340,25.0,1.0,N,N,A,N,0,0
99136047,2020-02-01,R,3.25,197000.0,180,2019-12-01,2020-02-01,85,85,1,28.0,798.0,0.0,Y,P,SF,1,P,OH,19430,6.0,1.0,N,N,A,N,1,0
99136050,2020-02-01,R,3.375,176000.0,180,2019-12-01,2020-02-01,60,60,2,43.0,639.0,720.0,N,R,SF,1,P,CO,24540,0.0,0.0,N,N,W,N,0,0
99136052,2020-02-01,R,4.125,40000.0,360,2020-01-01,2020-03-01,97,97,1,43.0,696.0,0.0,Y,P,SF,1,P,MI,34740,25.0,1.0,Y,N,A,N,0,0
99136053,2020-02-01,C,4.375,337000.0,360,2020-01-01,2020-03-01,80,92,2,30.0,720.0,775.0,N,P,CO,1,P,CO,0,0.0,0.0,N,N,A,N,1,0
99136057,2020-02-01,R,3.875,339000.0,360,2020-01-01,2020-03-01,91,91,1,28.0,801.0,0.0,N,R,SF,1,P,CO,19740,30.0,1.0,N,N,A,N,1,0
99136077,2020-02-01,R,3.625,333000.0,360,2020-01-01,2020-03-01,90,90,2,27.0,747.0,779.0,N,P,PU,1,P,VA,47260,25.0,1.0,N,Y,A,N,1,0
99136088,2020-02-01,R,4.125,150000.0,360,2019-12-01,2020-02-01,34,34,2,32.0,785.0,784.0,N,C,CO,1,P,MI,19820,0.0,0.0,N,N,A,N,0,0
99136092,2020-02-01,C,4.25,304000.0,360,2020-01-01,2020-03-01,73,73,2,39.0,780.0,744.0,N,R,PU,1,P,VA,47900,0.0,0.0,N,N,A,N,0,0
99136098,2020-02-01,C,3.625,137000.0,180,2019-12-01,2020-02-01,54,54,1,44.0,719.0,0.0,N,R,SF,1,S,VA,40220,0.0,0.0,N,N,A,N,0,0
99136100,2020-02-01,R,4.5,240000.0,360,2020-02-01,2020-04-01,80,80,1,28.0,721.0,0.0,N,C,PU,1,P,VA,47900,0.0,0.0,N,N,A,N,0,0
99136102,2020-02-01,B,3.99,118000.0,360,2020-02-01,2020-04-01,80,80,1,22.0,798.0,0.0,Y,P,CO,1,P,GA,12060,0.0,0.0,N,N,A,N,0,0
99136103,2020-02-01,R,3.25,240000.0,180,2020-01-01,2020-03-01,69,69,2,43.0,735.0,727.0,N,C,PU,1,P,GA,0,0.0,0.0,N,N,A,N,1,0
99136118,2020-02-01,C,3.87,510000.0,360,2020-01-01,2020-03-01,73,90,2,36.0,754.0,780.0,N,P,SF,1,P,GA,12060,0.0,0.0,N,N,A,N,1,0
99136125,2020-02-01,R,3.75,135000.0,180,2020-02-01,2020-04-01,68,68,2,38.0,775.0,784.0,N,R,SF,1,I,VA,40060,0.0,0.0,N,N,A,N,0,0
99136139,2020-02-01,R,3.5,406000.0,360,2020-01-01,2020-03-01,95,95,1,48.0,714.0,0.0,Y,P,PU,1,P,VA,40060,25.0,1.0,Y,N,A,N,1,0
99136164,2020-02-01,R,3.5,140000.0,180,2020-01-01,2020-04-01,54,54,1,45.0,808.0,0.0,N,C,SF,1,P,OH,17460,0.0,0.0,N,N,W,N,0,0
99136169,2020-02-01,R,3.125,108000.0,180,2020-02-01,2020-04-01,39,39,1,24.0,798.0,0.0,N,R,SF,1,P,MI,19820,0.0,0.0,N,N,A,N,0,0
99136176,2020-02-01,C,3.75,449000.0,360,2020-01-01,2020-03-01,75,75,2,28.0,806.0,785.0,N,P,SF,1,P,CO,19740,0.0,0.0,N,N,A,N,1,0
99136181,2020-02-01,R,3.625,412000.0,180,2020-01-01,2020-03-01,70,70,2,38.0,695.0,672.0,N,C,PU,1,P,CO,19740,0.0,0.0,N,N,A,N,0,0
99136183,2020-02-01,R,3.5,141000.0,120,2020-01-01,2020-03-01,52,52,2,16.0,780.0,793.0,N,C,SF,1,P,MI,24340,0.0,0.0,N,N,W,N,1,0
99136188,2020-02-01,B,3.875,273000.0,360,2020-01-01,2020-03-01,69,69,1,38.0,731.0,0.0,N,R,SF,1,P,OH,17460,0.0,0.0,N,N,W,N,0,1
99136198,2020-02-01,R,3.875,366000.0,360,2020-02-01,2020-04-01,90,90,1,42.0,796.0,0.0,N,P,PU,1,P,CO,0,25.0,1.0,N,N,A,N,1,0
99136201,2020-02-01,C,3.75,429000.0,360,2020-01-01,2020-03-01,80,80,1,33.0,789.0,0.0,N,P,PU,1,P,CO,19740,0.0,0.0,N,N,W,N,1,0
99136203,2020-02-01,R,3.75,383000.0,360,2019-12-01,2020-02-01,68,68,1,46.0,687.0,0.0,N,R,CO,1,P,MI,19820,0.0,0.0,N,N,A,N,1,0
99136207,2020-02-01,R,3.25,213000.0,180,2020-01-01,2020-03-01,59,59,2,33.0,814.0,775.0,N,R,SF,1,P,MI,19820,0.0,0.0,N,N,W,N,0,0
99136219,2020-02-01,C,3.75,342000.0,360,2020-01-01,2020-03-01,95,95,2,34.0,756.0,733.0,N,R,PU,1,P,CO,24540,30.0,1.0,N,N,A,N,1,0
99136223,2020-02-01,B,4.375,122000.0,360,2020-01-01,2020-03-01,79,79,1,35.0,756.0,0.0,N,R,SF,1,P,MI,19820,0.0,0.0,N,N,W,N,1,0
99136226,2020-02-01,R,3.75,460000.0,360,2020-02-01,2020-04-01,80,80,2,26.0,809.0,787.0,N,P,PU,1,P,GA,0,0.0,0.0,N,N,A,N,0,0
99136229,2020-02-01,R,4.5,94000.0,360,2019-11-01,2020-01-01,70,70,1,29.0,774.0,0.0,N,C,CO,1,P,OH,18140,0.0,0.0,N,N,A,N,0,0
99136254,2020-02-01,R,3.375,359000.0,180,2020-02-01,2020-04-01,83,83,2,30.0,724.0,765.0,N,R,SF,1,P,CO,19740,6.0,1.0,N,N,A,N,1,0
99136261,2020-02-01,R,4.5,80000.0,360,2020-01-01,2020-03-01,49,49,1,30.0,804.0,0.0,N,R,PU,1,P,OH,18140,0.0,0.0,N,N,W,N,0,0
99136264,2020-02-01,R,3.375,213000.0,180,2020-01-01,2020-03-01,63,63,2,30.0,801.0,797.0,N,R,CO,1,S,OH,0,0.0,0.0,N,N,A,N,0,0
99136265,2020-02-01,C,3.75,300000.0,180,2020-01-01,2020-03-01,62,62,1,33.0,802.0,0.0,N,P,PU,1,I,CO,19740,0.0,0.0,N,N,A,N,1,0
99136268,2020-02-01,R,3.999,131000.0,360,2020-01-01,2020-04-01,54,54,1,37.0,718.0,0.0,N,C,SF,1,P,MI,19820,0.0,0.0,N,N,P,N,0,0
99136274,2020-02-01,R,3.75,90000.0,360,2020-02-01,2020-04-01,75,75,2,20.0,755.0,741.0,Y,P,SF,1,P,MI,24340,0.0,0.0,N,N,A,N,1,0
99136275,2020-02-01,R,3.125,126000.0,180,2020-01-01,2020-03-01,69,69,1,47.0,785.0,0.0,N,R,SF,1,P,MI,19820,0.0,0.0,N,N,A,N,0,0
99136277,2020-02-01,C,3.875,178000.0,300,2019-12-01,2020-02-01,67,67,1,42.0,762.0,0.0,N,C,PU,1,P,OH,18140,0.0,0.0,N,N,A,N,0,0
99136279,2020-02-01,C,3.75,257000.0,360,2020-01-01,2020-03-01,72,72,2,27.0,747.0,811.0,Y,P,CO,1,P,GA,12060,0.0,0.0,N,N,A,N,0,0
99136284,2020-02-01,R,4.375,150000.0,360,2020-01-01,2020-03-01,44,44,2,43.0,688.0,732.0,N,C,SF,1,P,CO,22660,0.0,0.0,N,N,A,N,0,0
99136285,2020-02-01,R,3.75,295000.0,360,2020-01-01,2020-03-01,75,75,1,48.0,800.0,0.0,N,R,CO,1,P,CO,19740,0.0,0.0,N,N,W,N,0,0
99136293,2020-02-01,C,3.75,383000.0,360,2019-12-01,2020-03-01,74,74,2,32.0,775.0,790.0,N,R,SF,1,P,GA,12060,0.0,0.0,N,N,W,N,1,0
99136310,2020-02-01,R,3.375,257000.0,180,2020-01-01,2020-03-01,32,32,1,44.0,728.0,0.0,N,C,PU,1,P,VA,47900,0.0,0.0,N,N,A,N,0,1
99136334,2020-02-01,C,3.625,481000.0,360,2019-12-01,2020-03-01,76,76,2,36.0,808.0,808.0,N,R,SF,1,P,VA,47900,0.0,0.0,N,N,A,N,0,0
99136338,2020-02-01,R,4.089,170000.0,360,2020-01-01,2020-03-01,36,36,1,26.0,797.0,0.0,N,C,SF,1,P,MI,35660,0.0,0.0,N,N,W,N,1,0
99136351,2020-02-01,R,3.625,221000.0,324,2020-01-01,2020-03-01,74,74,1,36.0,789.0,0.0,N,R,SF,1,P,VA,0,0.0,0.0,N,N,W,N,1,0
99136352,2020-02-01,R,3.75,447000.0,360,2019-12-01,2020-02-01,60,60,2,50.0,737.0,815.0,N,R,PU,1,P,CO,14500,0.0,0.0,N,N,A,N,0,0
99136356,2020-02-01,R,3.875,188000.0,360,2020-01-01,2020-03-01,72,72,1,25.0,787.0,0.0,N,C,PU,1,P,GA,12060,0.0,0.0,N,N,A,N,1,0
99136363,2020-02-01,R,4.625,228000.0,360,2020-01-01,2020-03-01,57,57,1,34.0,793.0,0.0,N,C,SF,1,I,VA,47260,0.0,0.0,N,N,A,N,0,0
99136366,2020-02-01,C,4.375,286000.0,360,2019-12-01,2020-02-01,97,101,1,40.0,794.0,0.0,Y,P,CO,1,P,CO,19740,18.0,1.0,N,N,A,N,1,0
99136372,2020-02-01,R,2.875,238000.0,180,2020-01-01,2020-03-01,59,59,1,24.0,727.0,0.0,N,R,SF,1,P,CO,17820,0.0,0.0,N,N,W,N,1,0
99136378,2020-02-01,R,4.374,186000.0,360,2020-01-01,2020-03-01,52,52,1,43.0,810.0,0.0,N,C,SF,1,P,CO,19740,0.0,0.0,N,N,P,N,1,0
99136383,2020-02-01,R,3.75,149000.0,360,2019-12-01,2020-02-01,97,97,1,41.0,721.0,0.0,Y,P,SF,1,P,GA,12060,25.0,1.0,Y,N,A,N,0,0
99136390,2020-02-01,C,3.75,206000.0,360,2020-01-01,2020-03-01,71,71,2,18.0,794.0,799.0,N,R,SF,1,P,VA,40060,0.0,0.0,N,N,W,N,1,0
99136434,2020-02-01,R,3.875,271000.0,360,2020-01-01,2020-03-01,55,55,1,44.0,700.0,0.0,N,C,SF,1,P,CO,19740,0.0,0.0,N,N,W,N,1,0
99136444,2020-02-01,R,4.125,129000.0,360,2019-12-01,2020-02-01,60,60,1,26.0,782.0,0.0,N,C,SF,1,P,MI,28020,0.0,0.0,N,N,A,N,1,0
99136451,2020-02-01,C,3.875,190000.0,360,2020-01-01,2020-03-01,75,75,2,32.0,791.0,788.0,N,P,PU,1,P,VA,16820,0.0,0.0,N,N,A,N,1,0
99136460,2020-02-01,R,4.25,102000.0,240,2020-01-01,2020-03-01,56,56,1,26.0,632.0,0.0,N,C,SF,1,P,OH,17460,0.0,0.0,N,N,W,N,1,0
99136471,2020-02-01,R,3.99,53000.0,360,2020-01-01,2020-03-01,52,52,1,35.0,700.0,0.0,Y,P,CO,1,P,MI,24340,0.0,0.0,N,N,A,N,0,0
99136473,2020-02-01,R,3.875,236000.0,360,2020-01-01,2020-03-01,82,82,2,37.0,704.0,760.0,N,R,PU,1,P,GA,12060,12.0,1.0,N,N,A,N,1,0
99136477,2020-02-01,R,3.99,280000.0,360,2020-01-01,2020-03-01,74,74,2,32.0,792.0,738.0,N,C,SF,1,P,MI,19820,0.0,0.0,N,N,A,N,1,0
99136480,2020-02-01,B,3.875,204000.0,360,2020-01-01,2020-03-01,85,85,1,27.0,776.0,0.0,Y,P,PU,1,P,CO,19740,12.0,2.0,N,N,A,N,1,0
99136485,2020-02-01,R,4.25,111000.0,360,2019-12-01,2020-02-01,75,75,2,34.0,767.0,783.0,N,C,SF,1,P,OH,0,0.0,0.0,N,N,A,N,1,0
99136487,2020-02-01,R,4.125,197000.0,360,2020-01-01,2020-03-01,80,80,1,24.0,756.0,0.0,N,C,SF,1,P,OH,17460,0.0,0.0,N,N,A,N,1,0
99136508,2020-02-01,C,4.375,412000.0,360,2020-01-01,2020-03-01,80,80,1,40.0,636.0,0.0,Y,P,SF,1,P,CO,19740,0.0,0.0,N,N,A,N,1,0
99136524,2020-02-01,R,4.875,69000.0,360,2019-12-01,2020-02-01,80,80,1,28.0,676.0,0.0,Y,P,SF,1,P,OH,0,0.0,0.0,N,N,A,N,1,0
99136526,2020-02-01,R,3.99,260000.0,360,2020-01-01,2020-03-01,97,97,2,48.0,724.0,723.0,Y,P,PU,1,P,VA,47900,25.0,1.0,Y,N,A,N,0,0
99136531,2020-02-01,C,4.125,236000.0,360,2020-01-01,2020-03-01,88,88,1,31.0,783.0,0.0,N,R,CO,1,P,CO,19740,25.0,1.0,Y,N,A,N,0,0
99136537,2020-02-01,C,3.75,308000.0,360,2020-01-01,2020-03-01,80,80,2,42.0,779.0,810.0,N,R,PU,1,P,VA,47900,0.0,0.0,Y,N,W,N,1,0
99136540,2020-02-01,R,3.875,160000.0,240,2020-01-01,2020-03-01,48,64,2,37.0,651.0,672.0,N,R,PU,1,P,CO,24540,0.0,0.0,N,N,A,N,0,0
99136542,2020-02-01,C,4.125,216000.0,360,2019-12-01,2020-02-01,70,70,2,32.0,801.0,801.0,N,R,PU,1,I,CO,24540,0.0,0.0,N,N,W,N,0,0
99136553,2020-02-01,R,3.99,80000.0,360,2019-12-01,2020-02-01,79,79,2,41.0,781.0,794.0,N,C,CO,1,P,MI,19820,0.0,0.0,N,N,A,N,0,0
99136572,2020-02-01,R,5.875,224000.0,360,2019-10-01,2019-12-01,80,80,1,46.0,686.0,0.0,N,C,SF,1,P,GA,12060,0.0,0.0,N,N,A,N,1,0
99136574,2020-02-01,R,3.75,225000.0,360,2020-01-01,2020-03-01,73,73,1,26.0,797.0,0.0,N,C,SF,1,P,GA,12060,0.0,0.0,N,N,A,N,0,0
99136585,2020-02-01,R,3.5,212000.0,240,2020-02-01,2020-04-01,84,84,2,36.0,806.0,802.0,N,R,PU,1,P,MI,19820,6.0,1.0,N,N,A,N,0,0
99136586,2020-02-01,R,3.75,260000.0,360,2020-01-01,2020-03-01,80,80,1,47.0,742.0,0.0,N,P,SF,1,P,MI,19820,0.0,0.0,N,N,W,N,0,0
99136593,2020-02-01,B,3.625,125000.0,360,2020-01-01,2020-04-01,46,46,1,18.0,794.0,0.0,N,R,SF,1,P,MI,19820,0.0,0.0,N,N,W,N,0,0
99136606,2020-02-01,R,3.875,135000.0,360,2019-11-01,2020-01-01,50,50,1,40.0,731.0,0.0,N,C,CO,1,P,OH,17460,0.0,0.0,N,N,A,N,0,0
99136607,2020-02-01,R,3.09,134000.0,180,2019-10-01,2019-12-01,34,34,2,12.0,810.0,817.0,N,R,SF,1,P,OH,17140,0.0,0.0,N,N,A,N,0,0
99136608,2020-02-01,R,3.25,199000.0,360,2019-12-01,2020-02-01,72,72,1,40.0,720.0,0.0,N,R,SF,1,P,MI,11460,0.0,0.0,N,N,A,N,0,0
99136609,2020-02-01,R,4.99,130000.0,324,2020-01-01,2020-03-01,80,80,1,42.0,731.0,0.0,N,R,SF,1,P,MI,19820,0.0,0.0,N,N,W,N,1,0
99136613,2020-02-01,C,4.375,319000.0,360,2019-12-01,2020-02-01,70,70,2,41.0,718.0,731.0,N,C,SF,1,P,GA,12060,0.0,0.0,N,N,W,N,1,0
99136616,2020-02-01,R,3.75,111000.0,360,2020-01-01,2020-03-01,46,46,2,15.0,823.0,812.0,N,R,SF,1,P,OH,17460,0.0,0.0,N,N,A,N,0,0
99136624,2020-02-01,R,3.75,215000.0,360,2020-02-01,2020-04-01,80,80,2,24.0,764.0,751.0,N,C,CO,1,P,MI,0,0.0,0.0,N,N,A,N,1,0
99136646,2020-02-01,B,3.875,114000.0,360,2020-02-01,2020-04-01,97,97,1,30.0,758.0,0.0,Y,P,SF,1,P,OH,18140,25.0,1.0,Y,N,A,N,1,0
99136673,2020-02-01,C,3.625,368000.0,360,2020-01-01,2020-03-01,89,89,1,37.0,725.0,0.0,N,R,PU,1,P,CO,24540,25.0,1.0,N,N,A,N,0,0
99136675,2020-02-01,R,3.125,190000.0,180,2019-12-01,2020-02-01,36,36,2,21.0,791.0,767.0,N,R,CO,1,P,CO,14500,0.0,0.0,N,N,W,N,1,0
99136677,2020-02-01,C,3.875,201000.0,180,2019-11-01,2020-01-01,76,76,2,25.0,800.0,809.0,N,C,SF,1,P,MI,24340,0.0,0.0,N,N,A,N,1,0
99136683,2020-02-01,R,3.375,162000.0,180,2019-12-01,2020-02-01,51,51,1,26.0,804.0,0.0,N,R,SF,1,P,MI,19820,0.0,0.0,N,N,A,N,0,0
99136686,2020-02-01,R,3.79,31000.0,360,2020-02-01,2020-04-01,41,41,1,43.0,678.0,0.0,N,R,SF,1,P,OH,18140,0.0,0.0,Y,N,A,N,0,0
99136693,2020-02-01,C,3.875,766000.0,360,2020-01-01,2020-03-01,69,69,1,42.0,788.0,0.0,N,P,PU,1,P,VA,47900,0.0,0.0,N,N,A,Y,1,0
99136701,2020-02-01,R,4.5,94000.0,360,2019-12-01,2020-02-01,80,80,1,30.0,726.0,0.0,Y,P,SF,2,P,MI,19820,0.0,0.0,Y,N,A,N,1,0
99136705,2020-02-01,C,3.999,196000.0,360,2020-02-01,2020-04-01,97,97,2,37.0,782.0,756.0,Y,P,SF,1,P,OH,18140,25.0,1.0,Y,N,A,N,0,0
99136710,2020-02-01,R,3.625,168000.0,180,2020-02-01,2020-04-01,58,58,2,18.0,796.0,747.0,N,R,SF,1,P,MI,19820,0.0,0.0,N,N,W,N,1,0
99136718,2020-02-01,R,3.99,110000.0,180,2020-01-01,2020-03-01,61,61,2,34.0,734.0,761.0,N,C,SF,1,P,OH,19430,0.0,0.0,N,N,A,N,0,0
99136732,2020-02-01,B,3.0,332000.0,180,2020-01-01,2020-03-01,80,80,2,34.0,730.0,640.0,N,R,SF,1,P,CO,19740,0.0,0.0,N,N,W,N,1,0
99136737,2020-02-01,R,4.5,138000.0,360,2020-01-01,2020-03-01,60,60,2,44.0,781.0,768.0,N,R,SF,1,I,GA,12060,0.0,0.0,N,N,W,N,0,0
99136747,2020-02-01,C,3.625,484000.0,360,2020-01-01,2020-03-01,78,78,2,45.0,784.0,794.0,N,P,PU,1,P,CO,24540,0.0,0.0,N,N,A,N,1,0
99136759,2020-02-01,R,4.125,147000.0,360,2020-01-01,2020-03-01,64,64,2,33.0,716.0,703.0,N,C,SF,1,P,MI,19820,0.0,0.0,N,N,W,N,1,0
99136767,2020-02-01,R,3.75,139000.0,360,2020-01-01,2020-03-01,90,90,1,36.0,788.0,0.0,N,R,SF,1,P,MI,19820,25.0,1.0,N,N,W,N,0,0
99136768,2020-02-01,R,3.375,60000.0,240,2020-02-01,2020-04-01,92,92,1,14.0,806.0,0.0,Y,P,SF,1,P,MI,19820,25.0,1.0,N,N,A,N,0,0
99136771,2020-02-01,B,3.875,486000.0,360,2019-12-01,2020-03-01,61,61,1,32.0,800.0,0.0,N,C,CO,1,P,MI,19820,0.0,0.0,N,N,W,N,1,0
99136803,2020-02-01,C,3.375,100000.0,180,2020-01-01,2020-04-01,55,55,1,24.0,699.0,0.0,N,C,SF,1,P,GA,10500,0.0,0.0,N,N,A,N,0,0
99136805,2020-02-01,R,3.25,132000.0,240,2019-12-01,2020-02-01,60,60,1,23.0,811.0,0.0,N,R,SF,1,P,GA,0,0.0,0.0,N,N,W,N,0,0
99136818,2020-02-01,R,3.625,149000.0,180,2020-01-01,2020-02-01,64,64,1,21.0,652.0,0.0,N,C,SF,1,P,MI,19820,0.0,0.0,N,N,A,N,0,1
99136824,2020-02-01,C,3.875,280000.0,360,2019-12-01,2020-02-01,85,85,1,25.0,740.0,0.0,Y,P,CO,1,P,GA,12060,12.0,1.0,N,N,A,N,1,0
99136825,2020-02-01,C,4.375,180000.0,360,2020-01-01,2020-03-01,90,90,2,29.0,753.0,770.0,Y,P,SF,1,P,MI,29620,25.0,1.0,N,N,A,N,1,0
99136826,2020-02-01,R,4.25,153000.0,180,2020-02-01,2020-04-01,83,83,1,28.0,759.0,0.0,N,R,SF,1,P,MI,0,6.0,1.0,N,N,A,N,1,0
99136830,2020-02-01,R,3.5,174000.0,180,2020-02-01,2020-04-01,70,70,1,34.0,768.0,0.0,N,C,SF,1,P,MI,19820,0.0,0.0,N,N,W,N,0,0
99136834,2020-02-01,R,6.0,34000.0,360,2020-01-01,2020-03-01,75,75,2,43.0,752.0,731.0,N,C,SF,1,I,OH,45780,0.0,0.0,N,N,A,N,1,0
99136841,2020-02-01,R,3.75,428000.0,360,2020-01-01,2020-03-01,95,95,2,24.0,742.0,762.0,N,P,PU,1,P,VA,40060,30.0,1.0,N,N,A,N,1,0
99136846,2020-02-01,C,3.625,169000.0,360,2020-02-01,2020-04-01,54,54,2,35.0,805.0,817.0,N,C,SF,1,P,CO,17820,0.0,0.0,N,N,W,N,1,0
99136850,2020-02-01,R,3.875,367000.0,300,2020-01-01,2020-03-01,76,76,2,36.0,730.0,749.0,N,R,SF,1,P,MI,19820,0.0,0.0,N,N,W,N,1,0
99136851,2020-02-01,R,2.875,110000.0,180,2020-02-01,2020-04-01,37,37,1,48.0,806.0,0.0,N,R,CO,1,P,CO,19740,0.0,0.0,N,N,A,N,0,0
99136852,2020-02-01,R,4.0,146000.0,360,2020-01-01,2020-03-01,75,75,1,50.0,741.0,0.0,N,C,SF,1,P,GA,12060,0.0,0.0,N,N,A,N,0,0
99136860,2020-02-01,R,3.625,136000.0,180,2020-01-01,2020-03-01,80,80,1,28.0,731.0,0.0,N,C,SF,1,P,MI,19820,0.0,0.0,N,N,A,N,0,0
99136861,2020-02-01,R,3.25,200000.0,180,2019-12-01,2020-02-01,80,80,1,35.0,754.0,0.0,N,P,SF,1,P,MI,19820,0.0,0.0,N,N,A,N,1,0
99136867,2020-02-01,C,3.875,217000.0,360,2020-01-01,2020-03-01,65,65,1,43.0,778.0,0.0,N,C,SF,1,P,CO,19740,0.0,0.0,N,N,A,N,1,0
99136876,2020-02-01,R,4.25,176000.0,360,2019-11-01,2020-01-01,36,36,2,34.0,812.0,803.0,N,C,PU,1,P,CO,19740,0.0,0.0,N,N,A,N,1,0
99136898,2020-02-01,C,3.625,243000.0,180,2020-01-01,2020-03-01,66,66,1,41.0,746.0,0.0,N,C,SF,1,P,VA,40060,0.0,0.0,N,N,A,N,0,0
99136907,2020-02-01,R,4.6,95000.0,360,2020-01-01,2020-03-01,70,70,2,45.0,743.0,757.0,N,C,SF,2,I,VA,40060,0.0,0.0,N,N,A,N,0,0
99136916,2020-02-01,R,3.75,360000.0,240,2020-01-01,2020-03-01,76,76,2,24.0,779.0,800.0,N,R,SF,1,P,OH,17460,0.0,0.0,N,N,W,N,1,0
99136917,2020-02-01,R,3.5,575000.0,180,2020-01-01,2020-03-01,79,79,2,17.0,770.0,781.0,N,R,PU,1,P,CO,19740,0.0,0.0,N,N,W,Y,1,0
99136922,2020-02-01,B,3.399,240000.0,180,2020-01-01,2020-03-01,65,65,2,9.0,799.0,793.0,N,C,SF,1,P,VA,0,0.0,0.0,N,N,A,N,1,0
99136924,2020-02-01,R,3.625,330000.0,360,2020-02-01,2020-04-01,74,74,1,36.0,734.0,0.0,N,C,SF,1,P,VA,31340,0.0,0.0,N,N,A,N,0,0
99136925,2020-02-01,R,3.375,369000.0,240,2020-01-01,2020-04-01,63,63,1,40.0,784.0,0.0,N,R,SF,1,P,GA,12060,0.0,0.0,N,N,W,N,1,0
99136932,2020-02-01,R,3.875,200000.0,360,2020-01-01,2020-03-01,44,44,2,31.0,820.0,821.0,N,P,PU,1,P,GA,12060,0.0,0.0,N,N,W,N,0,0
99136933,2020-02-01,R,3.375,167000.0,180,2019-11-01,2020-01-01,54,54,2,22.0,793.0,795.0,N,C,SF,1,P,MI,24340,0.0,0.0,N,N,W,N,0,0
99136936,2020-02-01,R,3.99,181000.0,240,2020-01-01,2020-03-01,90,90,1,48.0,692.0,0.0,N,R,PU,1,P,GA,12060,12.0,2.0,N,N,W,N,1,0
99136946,2020-02-01,R,3.75,152000.0,120,2020-01-01,2020-03-01,64,64,2,37.0,718.0,751.0,N,C,SF,1,P,OH,18140,0.0,0.0,N,N,A,N,0,0
99136950,2020-02-01,B,3.903,278000.0,300,2020-02-01,2020-04-01,95,95,2,40.0,752.0,808.0,N,P,CO,1,P,MI,19820,30.0,1.0,N,N,A,N,1,0
99136957,2020-02-01,B,3.25,335000.0,240,2020-01-01,2020-03-01,74,74,1,24.0,754.0,0.0,N,R,SF,1,P,GA,12060,0.0,0.0,N,N,P,N,1,0
99136959,2020-02-01,R,3.99,125000.0,240,2020-01-01,2020-03-01,84,84,1,26.0,783.0,0.0,N,R,SF,1,P,VA,40220,6.0,2.0,N,N,W,N,0,0
